"","citycode","countrycode","cityname","countryname","nrecord","pm10","pm25","o3","no2","so2","co","startyear","endyear","nopollutiondata","o38h","co8h"
"1289","gary.usa7306","usa7306","gary (IN)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1290","grnb.usa7306","usa7306","green bay (WI)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1291","grng.usa7306","usa7306","greensburg (PA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1292","grnh.usa7306","usa7306","grand haven (MI)","USA",12418,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1293","grnj.usa7306","usa7306","grand junction (CO)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1294","grnr.usa7306","usa7306","grand rapids (MI)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1295","grns.usa7306","usa7306","greensboro (NC)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1296","grnv.usa7306","usa7306","greenville (SC)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1297","gsns.usa7306","usa7306","gainesville (FL)","USA",12418,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1298","gtty.usa7306","usa7306","gettysburg (PA)","USA",12418,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1299","hcry.usa7306","usa7306","hickory (NC)","USA",12418,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1973,2006,FALSE,FALSE,FALSE
"1300","hlln.usa7306","usa7306","holland (MI)","USA",12418,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1301","hnll.usa7306","usa7306","honolulu (HI)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1302","hrrs.usa7306","usa7306","harrisburg (PA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1303","hrtf.usa7306","usa7306","hartford (CT)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1304","hstn.usa7306","usa7306","houston (TX)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1305","indn.usa7306","usa7306","indianapolis (IN)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1306","iwct.usa7306","usa7306","iowa city (IA)","USA",12418,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1307","jcks.usa7306","usa7306","jacksonville (FL)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1308","jrsc.usa7306","usa7306","jersey city (NJ)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1309","klmt.usa7306","usa7306","klamath falls (OR)","USA",12418,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1973,2006,FALSE,FALSE,FALSE
"1310","klmz.usa7306","usa7306","kalamazoo (MI)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1311","knsh.usa7306","usa7306","kenosha (WI)","USA",12418,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1312","knss.usa7306","usa7306","kansas city (KS)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1313","knxv.usa7306","usa7306","knoxville (TN)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1314","lfin.usa7306","usa7306","lafayette (IN)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1315","lfla.usa7306","usa7306","lafayette (LA)","USA",12418,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1316","lkch.usa7306","usa7306","lake charles (LA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1317","lkln.usa7306","usa7306","lakeland (FL)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1318","lncs.usa7306","usa7306","lancaster (PA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1319","lnsn.usa7306","usa7306","lansing (MI)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1320","logn.usa7306","usa7306","logan (UT)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1321","losv.usa7306","usa7306","louisville (KY)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1322","lprt.usa7306","usa7306","la porte (IN)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1323","lsan.usa7306","usa7306","los angeles (CA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1324","lsvg.usa7306","usa7306","las vegas (NV)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1325","lttr.usa7306","usa7306","little rock (AR)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1326","macn.usa7306","usa7306","macon (GA)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1327","mcll.usa7306","usa7306","mcallen (TX)","USA",12418,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1328","mddl.usa7306","usa7306","middlesex (NJ)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1329","mddt.usa7306","usa7306","middletown (OH)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1330","mdfr.usa7306","usa7306","medford (OR)","USA",12418,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1331","mdil.usa7306","usa7306","madison (IL)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1332","mdst.usa7306","usa7306","modesto (CA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1333","mdwi.usa7306","usa7306","madison (WI)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1334","miam.usa7306","usa7306","miami (FL)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1335","mlbr.usa7306","usa7306","melbourne (FL)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1336","mlwk.usa7306","usa7306","milwaukee (WI)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1337","mmph.usa7306","usa7306","memphis (TN)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1338","mnmt.usa7306","usa7306","toms river (NJ)","USA",12418,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1339","mnnp.usa7306","usa7306","minneapolis (MN)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1340","mntg.usa7306","usa7306","montgomery (AL)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1341","mobl.usa7306","usa7306","mobile (AL)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1342","monr.usa7306","usa7306","monroe (LA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1343","mrcr.usa7306","usa7306","mercer (PA)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1344","mrlb.usa7306","usa7306","upper marlboro (MD)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1345","mskg.usa7306","usa7306","muskegon (MI)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1346","munc.usa7306","usa7306","muncie (IN)","USA",12418,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1347","myrb.usa7306","usa7306","myrtle beach (SC)","USA",12418,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1973,2006,FALSE,FALSE,FALSE
"1348","namp.usa7306","usa7306","nampa (ID)","USA",12418,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1349","nash.usa7306","usa7306","nashua (NH)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1350","nass.usa7306","usa7306","melville (NY)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1351","nils.usa7306","usa7306","niles (MI)","USA",12418,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1352","nrfl.usa7306","usa7306","norfolk (VA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1353","nshv.usa7306","usa7306","nashville (TN)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1354","nwbr.usa7306","usa7306","newburgh (NY)","USA",12418,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1355","nwhv.usa7306","usa7306","new haven (CT)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1356","nwln.usa7306","usa7306","new london (CT)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1357","nwor.usa7306","usa7306","new orleans (LA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1358","nwrk.usa7306","usa7306","newark (NJ)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1359","nwyr.usa7306","usa7306","new york (NY)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1360","ocal.usa7306","usa7306","ocala (FL)","USA",12418,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1361","oklh.usa7306","usa7306","oklahoma city (OK)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1362","okln.usa7306","usa7306","oakland (CA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1363","omah.usa7306","usa7306","omaha (NE)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1364","orln.usa7306","usa7306","orlando (FL)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1365","ottw.usa7306","usa7306","ottawa (IL)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1366","phll.usa7306","usa7306","philadelphia (PA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1367","phnx.usa7306","usa7306","phoenix (AZ)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1368","plmb.usa7306","usa7306","palm beach (FL)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1369","plym.usa7306","usa7306","plymouth (MA)","USA",12418,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1370","pnsc.usa7306","usa7306","pensacola (FL)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1371","pror.usa7306","usa7306","portland (OR)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1372","prov.usa7306","usa7306","provo (UT)","USA",12418,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1373","prta.usa7306","usa7306","port arthur (TX)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1374","prtg.usa7306","usa7306","portage (IN)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1375","prtl.usa7306","usa7306","portland (ME)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1376","prvd.usa7306","usa7306","providence (RI)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1377","ptts.usa7306","usa7306","pittsburgh (PA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1378","rchm.usa7306","usa7306","richmond (VA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1379","rchs.usa7306","usa7306","rochester (NY)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1380","rckv.usa7306","usa7306","rockville (MD)","USA",12418,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1381","rdng.usa7306","usa7306","reading (PA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1382","reno.usa7306","usa7306","reno (NV)","USA",12418,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1383","rlgh.usa7306","usa7306","raleigh (NC)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1384","rvrs.usa7306","usa7306","riverside (CA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1385","scrm.usa7306","usa7306","sacramento (CA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1386","scrn.usa7306","usa7306","scranton (PA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1387","sdig.usa7306","usa7306","san diego (CA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1388","sfrn.usa7306","usa7306","san francisco (CA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1389","sltl.usa7306","usa7306","salt lake city (UT)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1390","snjs.usa7306","usa7306","san jose (CA)","USA",12418,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1392","sntn.usa7306","usa7306","san antonio (TX)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1393","spkn.usa7306","usa7306","spokane (WA)","USA",12418,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1394","spma.usa7306","usa7306","springfield (MA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1395","spmo.usa7306","usa7306","springfield (MO)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1396","sprt.usa7306","usa7306","spartanburg (SC)","USA",12418,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1397","srst.usa7306","usa7306","sarasota (FL)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1398","stbn.usa7306","usa7306","steubenville (OH)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1399","stch.usa7306","usa7306","st. charles (MO)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1400","stck.usa7306","usa7306","stockton (CA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1401","stcl.usa7306","usa7306","east st. louis (IL)","USA",12418,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1973,2006,FALSE,FALSE,FALSE
"1402","sthb.usa7306","usa7306","south bend (IN)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1403","stls.usa7306","usa7306","st. louis (MO)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1404","stmf.usa7306","usa7306","stamford (CT)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1405","stpt.usa7306","usa7306","st. petersburg (FL)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1406","sttc.usa7306","usa7306","state college (PA)","USA",12418,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1407","sttl.usa7306","usa7306","seattle (WA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1408","sxct.usa7306","usa7306","sioux city (IA)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1409","tacm.usa7306","usa7306","tacoma (WA)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1410","tamp.usa7306","usa7306","tampa (FL)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1411","tcsn.usa7306","usa7306","tucson (AZ)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1412","tllh.usa7306","usa7306","tallahassee (FL)","USA",12418,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1413","told.usa7306","usa7306","toledo (OH)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1414","topk.usa7306","usa7306","topeka (KS)","USA",12418,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1973,2006,FALSE,TRUE,FALSE
"1415","trnt.usa7306","usa7306","trenton (NJ)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1416","trrh.usa7306","usa7306","terre haute (IN)","USA",12418,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1417","tuls.usa7306","usa7306","tulsa (OK)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1418","visl.usa7306","usa7306","visalia (CA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1419","vncv.usa7306","usa7306","vancouver (WA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1420","vntr.usa7306","usa7306","ventura (CA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1421","wcht.usa7306","usa7306","wichita (KS)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1422","webr.usa7306","usa7306","ogden (UT)","USA",12418,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1423","wlmn.usa7306","usa7306","wilmington (DE)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1424","wnst.usa7306","usa7306","winston-salem (NC)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1425","wrcs.usa7306","usa7306","worcester (MA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1426","wsdc.usa7306","usa7306","washington (DC)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1427","wshn.usa7306","usa7306","washington (PA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1428","yngs.usa7306","usa7306","youngstown (OH)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1429","york.usa7306","usa7306","york (PA)","USA",12418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1973,2006,FALSE,TRUE,FALSE
"1565","akrn.usa8700","usa8700","Akron","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1566","albq.usa8700","usa8700","Albuquerque","USA",5114,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1567","anch.usa8700","usa8700","Anchorage","USA",5114,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1987,2000,FALSE,FALSE,FALSE
"1568","arln.usa8700","usa8700","Arlington","USA",5114,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1569","astn.usa8700","usa8700","Austin","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1570","atln.usa8700","usa8700","Atlanta","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1571","bddf.usa8700","usa8700","Biddeford","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1987,2000,FALSE,TRUE,FALSE
"1572","bffl.usa8700","usa8700","Buffalo","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1573","bkrs.usa8700","usa8700","Bakersfield","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1574","bltm.usa8700","usa8700","Baltimore","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1575","brmn.usa8700","usa8700","Birmingham","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1576","bstn.usa8700","usa8700","Boston","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1577","btnr.usa8700","usa8700","Baton Rouge","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1578","cayc.usa8700","usa8700","Cayce","USA",5114,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1987,2000,FALSE,FALSE,FALSE
"1579","cdrr.usa8700","usa8700","Cedar Rapids","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1987,2000,FALSE,TRUE,FALSE
"1580","chcg.usa8700","usa8700","Chicago","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1581","chrl.usa8700","usa8700","Charlotte","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1582","clmb.usa8700","usa8700","COlumbus, (GA)","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1987,2000,FALSE,TRUE,FALSE
"1583","clmg.usa8700","usa8700","Columbus, (OH)","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1584","clrs.usa8700","usa8700","Colorado Springs","USA",5114,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1585","clvl.usa8700","usa8700","Cleveland","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1586","cncn.usa8700","usa8700","Cincinnati","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1587","crpc.usa8700","usa8700","Corpus Christi","USA",5114,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1987,2000,FALSE,TRUE,FALSE
"1588","cvnt.usa8700","usa8700","Coventry","USA",5114,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1987,2000,FALSE,TRUE,FALSE
"1589","dlls.usa8700","usa8700","Dallas/Fort Worth","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1590","dnvr.usa8700","usa8700","Denver","USA",5114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1987,2000,FALSE,TRUE,FALSE
"1591","dsmn.usa8700","usa8700","Des Moines","USA",5114,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1987,2000,FALSE,TRUE,FALSE
